id,Predicted Likes
28229,"low: (0, 3]"
28230,"low: (0, 3]"
28231,"low: (0, 3]"
28232,"low: (0, 3]"
28233,"low: (0, 3]"
28234,"low: (0, 3]"
28235,"low: (0, 3]"
28236,"low: (0, 3]"
28237,"normal: (3, 26]"
28238,"low: (0, 3]"
28239,"low: (0, 3]"
28240,"low: (0, 3]"
28241,"low: (0, 3]"
28242,"low: (0, 3]"
28243,"high: (26, 233]"
28244,"low: (0, 3]"
28245,"low: (0, 3]"
28246,"low: (0, 3]"
28247,"low: (0, 3]"
28248,"low: (0, 3]"
28249,"low: (0, 3]"
28250,"normal: (3, 26]"
28251,"low: (0, 3]"
28252,"low: (0, 3]"
28253,"low: (0, 3]"
28254,"low: (0, 3]"
28255,"low: (0, 3]"
28256,"normal: (3, 26]"
28257,"low: (0, 3]"
28258,"low: (0, 3]"
28259,"low: (0, 3]"
28260,"low: (0, 3]"
28261,"low: (0, 3]"
28262,"low: (0, 3]"
28263,"low: (0, 3]"
28264,"low: (0, 3]"
28265,"low: (0, 3]"
28266,"low: (0, 3]"
28267,"low: (0, 3]"
28268,"low: (0, 3]"
28269,"low: (0, 3]"
28270,"low: (0, 3]"
28271,"low: (0, 3]"
28272,"normal: (3, 26]"
28273,"low: (0, 3]"
28274,"low: (0, 3]"
28275,"normal: (3, 26]"
28276,"low: (0, 3]"
28277,"low: (0, 3]"
28278,"low: (0, 3]"
28279,"normal: (3, 26]"
28280,"low: (0, 3]"
28281,"low: (0, 3]"
28282,"low: (0, 3]"
28283,"normal: (3, 26]"
28284,"low: (0, 3]"
28285,"low: (0, 3]"
28286,"low: (0, 3]"
28287,"low: (0, 3]"
28288,"low: (0, 3]"
28289,"low: (0, 3]"
28290,"low: (0, 3]"
28291,"low: (0, 3]"
28292,"low: (0, 3]"
28293,"low: (0, 3]"
28294,"low: (0, 3]"
28295,"low: (0, 3]"
28296,"low: (0, 3]"
28297,"low: (0, 3]"
28298,"low: (0, 3]"
28299,"low: (0, 3]"
28300,"low: (0, 3]"
28301,"normal: (3, 26]"
28302,"low: (0, 3]"
28303,"low: (0, 3]"
28304,"low: (0, 3]"
28305,"normal: (3, 26]"
28306,"low: (0, 3]"
28307,"low: (0, 3]"
28308,"low: (0, 3]"
28309,"low: (0, 3]"
28310,"low: (0, 3]"
28311,"normal: (3, 26]"
28312,"low: (0, 3]"
28313,"low: (0, 3]"
28314,"low: (0, 3]"
28315,"low: (0, 3]"
28316,"low: (0, 3]"
28317,"normal: (3, 26]"
28318,"low: (0, 3]"
28319,"low: (0, 3]"
28320,"low: (0, 3]"
28321,"low: (0, 3]"
28322,"low: (0, 3]"
28323,"low: (0, 3]"
28324,"famous: (233, 4997]"
28325,"low: (0, 3]"
28326,"low: (0, 3]"
28327,"low: (0, 3]"
28328,"low: (0, 3]"
28329,"low: (0, 3]"
28330,"low: (0, 3]"
28331,"low: (0, 3]"
28332,"low: (0, 3]"
28333,"low: (0, 3]"
28334,"low: (0, 3]"
28335,"low: (0, 3]"
28336,"low: (0, 3]"
28337,"low: (0, 3]"
28338,"low: (0, 3]"
28339,"low: (0, 3]"
28340,"low: (0, 3]"
28341,"low: (0, 3]"
28342,"low: (0, 3]"
28343,"low: (0, 3]"
28344,"low: (0, 3]"
28345,"low: (0, 3]"
28346,"low: (0, 3]"
28347,"low: (0, 3]"
28348,"low: (0, 3]"
28349,"low: (0, 3]"
28350,"low: (0, 3]"
28351,"low: (0, 3]"
28352,"low: (0, 3]"
28353,"low: (0, 3]"
28354,"low: (0, 3]"
28355,"low: (0, 3]"
28356,"low: (0, 3]"
28357,"low: (0, 3]"
28358,"low: (0, 3]"
28359,"low: (0, 3]"
28360,"low: (0, 3]"
28361,"normal: (3, 26]"
28362,"low: (0, 3]"
28363,"normal: (3, 26]"
28364,"low: (0, 3]"
28365,"low: (0, 3]"
28366,"low: (0, 3]"
28367,"low: (0, 3]"
28368,"low: (0, 3]"
28369,"low: (0, 3]"
28370,"low: (0, 3]"
28371,"low: (0, 3]"
28372,"low: (0, 3]"
28373,"low: (0, 3]"
28374,"low: (0, 3]"
28375,"low: (0, 3]"
28376,"low: (0, 3]"
28377,"low: (0, 3]"
28378,"low: (0, 3]"
28379,"low: (0, 3]"
28380,"low: (0, 3]"
28381,"low: (0, 3]"
28382,"low: (0, 3]"
28383,"low: (0, 3]"
28384,"low: (0, 3]"
28385,"low: (0, 3]"
28386,"low: (0, 3]"
28387,"low: (0, 3]"
28388,"low: (0, 3]"
28389,"normal: (3, 26]"
28390,"low: (0, 3]"
28391,"low: (0, 3]"
28392,"low: (0, 3]"
28393,"high: (26, 233]"
28394,"low: (0, 3]"
28395,"low: (0, 3]"
28396,"low: (0, 3]"
28397,"low: (0, 3]"
28398,"low: (0, 3]"
28399,"low: (0, 3]"
28400,"low: (0, 3]"
28401,"normal: (3, 26]"
28402,"normal: (3, 26]"
28403,"low: (0, 3]"
28404,"low: (0, 3]"
28405,"low: (0, 3]"
28406,"low: (0, 3]"
28407,"high: (26, 233]"
28408,"low: (0, 3]"
28409,"low: (0, 3]"
28410,"low: (0, 3]"
28411,"low: (0, 3]"
28412,"low: (0, 3]"
28413,"low: (0, 3]"
28414,"low: (0, 3]"
28415,"low: (0, 3]"
28416,"low: (0, 3]"
28417,"low: (0, 3]"
28418,"low: (0, 3]"
28419,"low: (0, 3]"
28420,"normal: (3, 26]"
28421,"low: (0, 3]"
28422,"low: (0, 3]"
28423,"low: (0, 3]"
28424,"normal: (3, 26]"
28425,"low: (0, 3]"
28426,"low: (0, 3]"
28427,"low: (0, 3]"
28428,"low: (0, 3]"
28429,"low: (0, 3]"
28430,"low: (0, 3]"
28431,"low: (0, 3]"
28432,"low: (0, 3]"
28433,"normal: (3, 26]"
28434,"normal: (3, 26]"
28435,"low: (0, 3]"
28436,"low: (0, 3]"
28437,"low: (0, 3]"
28438,"low: (0, 3]"
28439,"low: (0, 3]"
28440,"low: (0, 3]"
28441,"low: (0, 3]"
28442,"low: (0, 3]"
28443,"low: (0, 3]"
28444,"low: (0, 3]"
28445,"low: (0, 3]"
28446,"low: (0, 3]"
28447,"low: (0, 3]"
28448,"low: (0, 3]"
28449,"low: (0, 3]"
28450,"low: (0, 3]"
28451,"low: (0, 3]"
28452,"low: (0, 3]"
28453,"low: (0, 3]"
28454,"low: (0, 3]"
28455,"low: (0, 3]"
28456,"low: (0, 3]"
28457,"low: (0, 3]"
28458,"low: (0, 3]"
28459,"normal: (3, 26]"
28460,"low: (0, 3]"
28461,"low: (0, 3]"
28462,"low: (0, 3]"
28463,"low: (0, 3]"
28464,"low: (0, 3]"
28465,"low: (0, 3]"
28466,"low: (0, 3]"
28467,"normal: (3, 26]"
28468,"low: (0, 3]"
28469,"normal: (3, 26]"
28470,"low: (0, 3]"
28471,"low: (0, 3]"
28472,"low: (0, 3]"
28473,"normal: (3, 26]"
28474,"normal: (3, 26]"
28475,"low: (0, 3]"
28476,"low: (0, 3]"
28477,"low: (0, 3]"
28478,"normal: (3, 26]"
28479,"low: (0, 3]"
28480,"low: (0, 3]"
28481,"low: (0, 3]"
28482,"normal: (3, 26]"
28483,"low: (0, 3]"
28484,"low: (0, 3]"
28485,"low: (0, 3]"
28486,"high: (26, 233]"
28487,"low: (0, 3]"
28488,"low: (0, 3]"
28489,"low: (0, 3]"
28490,"low: (0, 3]"
28491,"low: (0, 3]"
28492,"low: (0, 3]"
28493,"low: (0, 3]"
28494,"low: (0, 3]"
28495,"low: (0, 3]"
28496,"low: (0, 3]"
28497,"low: (0, 3]"
28498,"low: (0, 3]"
28499,"low: (0, 3]"
28500,"normal: (3, 26]"
28501,"low: (0, 3]"
28502,"low: (0, 3]"
28503,"low: (0, 3]"
28504,"high: (26, 233]"
28505,"normal: (3, 26]"
28506,"low: (0, 3]"
28507,"low: (0, 3]"
28508,"low: (0, 3]"
28509,"low: (0, 3]"
28510,"low: (0, 3]"
28511,"low: (0, 3]"
28512,"low: (0, 3]"
28513,"low: (0, 3]"
28514,"low: (0, 3]"
28515,"low: (0, 3]"
28516,"low: (0, 3]"
28517,"low: (0, 3]"
28518,"low: (0, 3]"
28519,"low: (0, 3]"
28520,"low: (0, 3]"
28521,"low: (0, 3]"
28522,"low: (0, 3]"
28523,"low: (0, 3]"
28524,"low: (0, 3]"
28525,"low: (0, 3]"
28526,"low: (0, 3]"
28527,"low: (0, 3]"
28528,"low: (0, 3]"
28529,"normal: (3, 26]"
28530,"low: (0, 3]"
28531,"low: (0, 3]"
28532,"low: (0, 3]"
28533,"low: (0, 3]"
28534,"low: (0, 3]"
28535,"low: (0, 3]"
28536,"normal: (3, 26]"
28537,"low: (0, 3]"
28538,"low: (0, 3]"
28539,"normal: (3, 26]"
28540,"low: (0, 3]"
28541,"low: (0, 3]"
28542,"high: (26, 233]"
28543,"normal: (3, 26]"
28544,"normal: (3, 26]"
28545,"low: (0, 3]"
28546,"low: (0, 3]"
28547,"low: (0, 3]"
28548,"normal: (3, 26]"
28549,"low: (0, 3]"
28550,"low: (0, 3]"
28551,"low: (0, 3]"
28552,"low: (0, 3]"
28553,"high: (26, 233]"
28554,"low: (0, 3]"
28555,"low: (0, 3]"
28556,"low: (0, 3]"
28557,"low: (0, 3]"
28558,"low: (0, 3]"
28559,"low: (0, 3]"
28560,"low: (0, 3]"
28561,"low: (0, 3]"
28562,"low: (0, 3]"
28563,"low: (0, 3]"
28564,"low: (0, 3]"
28565,"low: (0, 3]"
28566,"low: (0, 3]"
28567,"low: (0, 3]"
28568,"low: (0, 3]"
28569,"low: (0, 3]"
28570,"normal: (3, 26]"
28571,"low: (0, 3]"
28572,"normal: (3, 26]"
28573,"low: (0, 3]"
28574,"low: (0, 3]"
28575,"low: (0, 3]"
28576,"low: (0, 3]"
28577,"low: (0, 3]"
28578,"normal: (3, 26]"
28579,"low: (0, 3]"
28580,"low: (0, 3]"
28581,"low: (0, 3]"
28582,"normal: (3, 26]"
28583,"low: (0, 3]"
28584,"low: (0, 3]"
28585,"normal: (3, 26]"
28586,"low: (0, 3]"
28587,"low: (0, 3]"
28588,"low: (0, 3]"
28589,"low: (0, 3]"
28590,"low: (0, 3]"
28591,"high: (26, 233]"
28592,"low: (0, 3]"
28593,"low: (0, 3]"
28594,"low: (0, 3]"
28595,"normal: (3, 26]"
28596,"low: (0, 3]"
28597,"low: (0, 3]"
28598,"normal: (3, 26]"
28599,"low: (0, 3]"
28600,"low: (0, 3]"
28601,"low: (0, 3]"
28602,"low: (0, 3]"
28603,"low: (0, 3]"
28604,"low: (0, 3]"
28605,"low: (0, 3]"
28606,"low: (0, 3]"
28607,"low: (0, 3]"
28608,"low: (0, 3]"
28609,"low: (0, 3]"
28610,"low: (0, 3]"
28611,"low: (0, 3]"
28612,"low: (0, 3]"
28613,"high: (26, 233]"
28614,"low: (0, 3]"
28615,"low: (0, 3]"
28616,"normal: (3, 26]"
28617,"low: (0, 3]"
28618,"low: (0, 3]"
28619,"low: (0, 3]"
28620,"low: (0, 3]"
28621,"high: (26, 233]"
28622,"low: (0, 3]"
28623,"low: (0, 3]"
28624,"low: (0, 3]"
28625,"low: (0, 3]"
28626,"low: (0, 3]"
28627,"low: (0, 3]"
28628,"low: (0, 3]"
28629,"low: (0, 3]"
28630,"low: (0, 3]"
28631,"low: (0, 3]"
28632,"low: (0, 3]"
28633,"high: (26, 233]"
28634,"normal: (3, 26]"
28635,"low: (0, 3]"
28636,"low: (0, 3]"
28637,"low: (0, 3]"
28638,"low: (0, 3]"
28639,"normal: (3, 26]"
28640,"low: (0, 3]"
28641,"low: (0, 3]"
28642,"low: (0, 3]"
28643,"low: (0, 3]"
28644,"low: (0, 3]"
28645,"low: (0, 3]"
28646,"low: (0, 3]"
28647,"low: (0, 3]"
28648,"low: (0, 3]"
28649,"low: (0, 3]"
28650,"low: (0, 3]"
28651,"low: (0, 3]"
28652,"low: (0, 3]"
28653,"low: (0, 3]"
28654,"low: (0, 3]"
28655,"low: (0, 3]"
28656,"low: (0, 3]"
28657,"low: (0, 3]"
28658,"low: (0, 3]"
28659,"low: (0, 3]"
28660,"low: (0, 3]"
28661,"low: (0, 3]"
28662,"low: (0, 3]"
28663,"low: (0, 3]"
28664,"low: (0, 3]"
28665,"low: (0, 3]"
28666,"low: (0, 3]"
28667,"low: (0, 3]"
28668,"normal: (3, 26]"
28669,"normal: (3, 26]"
28670,"low: (0, 3]"
28671,"low: (0, 3]"
28672,"low: (0, 3]"
28673,"low: (0, 3]"
28674,"low: (0, 3]"
28675,"low: (0, 3]"
28676,"low: (0, 3]"
28677,"low: (0, 3]"
28678,"low: (0, 3]"
28679,"low: (0, 3]"
28680,"low: (0, 3]"
28681,"low: (0, 3]"
28682,"low: (0, 3]"
28683,"low: (0, 3]"
28684,"low: (0, 3]"
28685,"low: (0, 3]"
28686,"low: (0, 3]"
28687,"low: (0, 3]"
28688,"low: (0, 3]"
28689,"normal: (3, 26]"
28690,"low: (0, 3]"
28691,"low: (0, 3]"
28692,"low: (0, 3]"
28693,"low: (0, 3]"
28694,"low: (0, 3]"
28695,"low: (0, 3]"
28696,"low: (0, 3]"
28697,"low: (0, 3]"
28698,"low: (0, 3]"
28699,"low: (0, 3]"
28700,"low: (0, 3]"
28701,"low: (0, 3]"
28702,"low: (0, 3]"
28703,"low: (0, 3]"
28704,"normal: (3, 26]"
28705,"high: (26, 233]"
28706,"low: (0, 3]"
28707,"low: (0, 3]"
28708,"low: (0, 3]"
28709,"low: (0, 3]"
28710,"low: (0, 3]"
28711,"normal: (3, 26]"
28712,"low: (0, 3]"
28713,"low: (0, 3]"
28714,"low: (0, 3]"
28715,"low: (0, 3]"
28716,"high: (26, 233]"
28717,"low: (0, 3]"
28718,"low: (0, 3]"
28719,"low: (0, 3]"
28720,"low: (0, 3]"
28721,"low: (0, 3]"
28722,"low: (0, 3]"
28723,"low: (0, 3]"
28724,"low: (0, 3]"
28725,"low: (0, 3]"
28726,"low: (0, 3]"
28727,"low: (0, 3]"
28728,"low: (0, 3]"
28729,"low: (0, 3]"
28730,"low: (0, 3]"
28731,"low: (0, 3]"
28732,"low: (0, 3]"
28733,"low: (0, 3]"
28734,"low: (0, 3]"
28735,"low: (0, 3]"
28736,"low: (0, 3]"
28737,"low: (0, 3]"
28738,"normal: (3, 26]"
28739,"low: (0, 3]"
28740,"high: (26, 233]"
28741,"low: (0, 3]"
28742,"low: (0, 3]"
28743,"low: (0, 3]"
28744,"low: (0, 3]"
28745,"low: (0, 3]"
28746,"low: (0, 3]"
28747,"low: (0, 3]"
28748,"low: (0, 3]"
28749,"low: (0, 3]"
28750,"high: (26, 233]"
28751,"low: (0, 3]"
28752,"low: (0, 3]"
28753,"low: (0, 3]"
28754,"low: (0, 3]"
28755,"low: (0, 3]"
28756,"low: (0, 3]"
28757,"low: (0, 3]"
28758,"normal: (3, 26]"
28759,"high: (26, 233]"
28760,"low: (0, 3]"
28761,"low: (0, 3]"
28762,"high: (26, 233]"
28763,"low: (0, 3]"
28764,"low: (0, 3]"
28765,"low: (0, 3]"
28766,"low: (0, 3]"
28767,"low: (0, 3]"
28768,"low: (0, 3]"
28769,"high: (26, 233]"
28770,"low: (0, 3]"
28771,"low: (0, 3]"
28772,"low: (0, 3]"
28773,"normal: (3, 26]"
28774,"normal: (3, 26]"
28775,"low: (0, 3]"
28776,"low: (0, 3]"
28777,"low: (0, 3]"
28778,"low: (0, 3]"
28779,"low: (0, 3]"
28780,"low: (0, 3]"
28781,"low: (0, 3]"
28782,"low: (0, 3]"
28783,"low: (0, 3]"
28784,"high: (26, 233]"
28785,"low: (0, 3]"
28786,"low: (0, 3]"
28787,"low: (0, 3]"
28788,"normal: (3, 26]"
28789,"low: (0, 3]"
28790,"normal: (3, 26]"
28791,"normal: (3, 26]"
28792,"low: (0, 3]"
28793,"normal: (3, 26]"
28794,"high: (26, 233]"
28795,"low: (0, 3]"
28796,"low: (0, 3]"
28797,"low: (0, 3]"
28798,"low: (0, 3]"
28799,"low: (0, 3]"
28800,"low: (0, 3]"
28801,"low: (0, 3]"
28802,"low: (0, 3]"
28803,"low: (0, 3]"
28804,"low: (0, 3]"
28805,"low: (0, 3]"
28806,"low: (0, 3]"
28807,"low: (0, 3]"
28808,"low: (0, 3]"
28809,"low: (0, 3]"
28810,"low: (0, 3]"
28811,"low: (0, 3]"
28812,"low: (0, 3]"
28813,"low: (0, 3]"
28814,"low: (0, 3]"
28815,"low: (0, 3]"
28816,"low: (0, 3]"
28817,"low: (0, 3]"
28818,"low: (0, 3]"
28819,"normal: (3, 26]"
28820,"low: (0, 3]"
28821,"low: (0, 3]"
28822,"normal: (3, 26]"
28823,"normal: (3, 26]"
28824,"normal: (3, 26]"
28825,"low: (0, 3]"
28826,"low: (0, 3]"
28827,"low: (0, 3]"
28828,"low: (0, 3]"
28829,"low: (0, 3]"
28830,"normal: (3, 26]"
28831,"low: (0, 3]"
28832,"low: (0, 3]"
28833,"low: (0, 3]"
28834,"low: (0, 3]"
28835,"low: (0, 3]"
28836,"normal: (3, 26]"
28837,"low: (0, 3]"
28838,"low: (0, 3]"
28839,"normal: (3, 26]"
28840,"low: (0, 3]"
28841,"low: (0, 3]"
28842,"low: (0, 3]"
28843,"low: (0, 3]"
28844,"low: (0, 3]"
28845,"low: (0, 3]"
28846,"low: (0, 3]"
28847,"low: (0, 3]"
28848,"low: (0, 3]"
28849,"low: (0, 3]"
28850,"low: (0, 3]"
28851,"normal: (3, 26]"
28852,"low: (0, 3]"
28853,"normal: (3, 26]"
28854,"normal: (3, 26]"
28855,"normal: (3, 26]"
28856,"low: (0, 3]"
28857,"low: (0, 3]"
28858,"low: (0, 3]"
28859,"low: (0, 3]"
28860,"normal: (3, 26]"
28861,"low: (0, 3]"
28862,"normal: (3, 26]"
28863,"normal: (3, 26]"
28864,"high: (26, 233]"
28865,"low: (0, 3]"
28866,"low: (0, 3]"
28867,"low: (0, 3]"
28868,"low: (0, 3]"
28869,"normal: (3, 26]"
28870,"low: (0, 3]"
28871,"low: (0, 3]"
28872,"low: (0, 3]"
28873,"high: (26, 233]"
28874,"low: (0, 3]"
28875,"low: (0, 3]"
28876,"low: (0, 3]"
28877,"low: (0, 3]"
28878,"low: (0, 3]"
28879,"low: (0, 3]"
28880,"low: (0, 3]"
28881,"low: (0, 3]"
28882,"low: (0, 3]"
28883,"normal: (3, 26]"
28884,"low: (0, 3]"
28885,"low: (0, 3]"
28886,"low: (0, 3]"
28887,"low: (0, 3]"
28888,"normal: (3, 26]"
28889,"low: (0, 3]"
28890,"low: (0, 3]"
28891,"low: (0, 3]"
28892,"low: (0, 3]"
28893,"normal: (3, 26]"
28894,"low: (0, 3]"
28895,"low: (0, 3]"
28896,"low: (0, 3]"
28897,"low: (0, 3]"
28898,"high: (26, 233]"
28899,"low: (0, 3]"
28900,"low: (0, 3]"
28901,"low: (0, 3]"
28902,"low: (0, 3]"
28903,"low: (0, 3]"
28904,"low: (0, 3]"
28905,"low: (0, 3]"
28906,"high: (26, 233]"
28907,"low: (0, 3]"
28908,"low: (0, 3]"
28909,"low: (0, 3]"
28910,"low: (0, 3]"
28911,"low: (0, 3]"
28912,"low: (0, 3]"
28913,"low: (0, 3]"
28914,"low: (0, 3]"
28915,"low: (0, 3]"
28916,"low: (0, 3]"
28917,"low: (0, 3]"
28918,"normal: (3, 26]"
28919,"low: (0, 3]"
28920,"low: (0, 3]"
28921,"low: (0, 3]"
28922,"low: (0, 3]"
28923,"low: (0, 3]"
28924,"low: (0, 3]"
28925,"normal: (3, 26]"
28926,"low: (0, 3]"
28927,"low: (0, 3]"
28928,"normal: (3, 26]"
28929,"low: (0, 3]"
28930,"normal: (3, 26]"
28931,"low: (0, 3]"
28932,"low: (0, 3]"
28933,"low: (0, 3]"
28934,"normal: (3, 26]"
28935,"low: (0, 3]"
28936,"normal: (3, 26]"
28937,"low: (0, 3]"
28938,"normal: (3, 26]"
28939,"low: (0, 3]"
28940,"low: (0, 3]"
28941,"high: (26, 233]"
28942,"low: (0, 3]"
28943,"low: (0, 3]"
28944,"high: (26, 233]"
28945,"low: (0, 3]"
28946,"low: (0, 3]"
28947,"low: (0, 3]"
28948,"low: (0, 3]"
28949,"low: (0, 3]"
28950,"low: (0, 3]"
28951,"normal: (3, 26]"
28952,"low: (0, 3]"
28953,"low: (0, 3]"
28954,"low: (0, 3]"
28955,"low: (0, 3]"
28956,"low: (0, 3]"
28957,"low: (0, 3]"
28958,"low: (0, 3]"
28959,"low: (0, 3]"
28960,"low: (0, 3]"
28961,"low: (0, 3]"
28962,"low: (0, 3]"
28963,"normal: (3, 26]"
28964,"low: (0, 3]"
28965,"low: (0, 3]"
28966,"low: (0, 3]"
28967,"low: (0, 3]"
28968,"low: (0, 3]"
28969,"low: (0, 3]"
28970,"low: (0, 3]"
28971,"famous: (233, 4997]"
28972,"low: (0, 3]"
28973,"low: (0, 3]"
28974,"low: (0, 3]"
28975,"low: (0, 3]"
28976,"low: (0, 3]"
28977,"low: (0, 3]"
28978,"low: (0, 3]"
28979,"low: (0, 3]"
28980,"low: (0, 3]"
28981,"low: (0, 3]"
28982,"low: (0, 3]"
28983,"low: (0, 3]"
28984,"low: (0, 3]"
28985,"low: (0, 3]"
28986,"low: (0, 3]"
28987,"low: (0, 3]"
28988,"low: (0, 3]"
28989,"low: (0, 3]"
28990,"low: (0, 3]"
28991,"low: (0, 3]"
28992,"low: (0, 3]"
28993,"low: (0, 3]"
28994,"low: (0, 3]"
28995,"low: (0, 3]"
28996,"low: (0, 3]"
28997,"low: (0, 3]"
28998,"low: (0, 3]"
28999,"low: (0, 3]"
29000,"low: (0, 3]"
29001,"low: (0, 3]"
29002,"low: (0, 3]"
29003,"low: (0, 3]"
29004,"low: (0, 3]"
29005,"low: (0, 3]"
29006,"low: (0, 3]"
29007,"high: (26, 233]"
29008,"low: (0, 3]"
29009,"low: (0, 3]"
29010,"low: (0, 3]"
29011,"low: (0, 3]"
29012,"low: (0, 3]"
29013,"low: (0, 3]"
29014,"low: (0, 3]"
29015,"famous: (233, 4997]"
29016,"high: (26, 233]"
29017,"low: (0, 3]"
29018,"low: (0, 3]"
29019,"normal: (3, 26]"
29020,"low: (0, 3]"
29021,"low: (0, 3]"
29022,"low: (0, 3]"
29023,"low: (0, 3]"
29024,"normal: (3, 26]"
29025,"low: (0, 3]"
29026,"low: (0, 3]"
29027,"low: (0, 3]"
29028,"low: (0, 3]"
29029,"low: (0, 3]"
29030,"low: (0, 3]"
29031,"low: (0, 3]"
29032,"low: (0, 3]"
29033,"low: (0, 3]"
29034,"low: (0, 3]"
29035,"low: (0, 3]"
29036,"low: (0, 3]"
29037,"low: (0, 3]"
29038,"low: (0, 3]"
29039,"low: (0, 3]"
29040,"low: (0, 3]"
29041,"low: (0, 3]"
29042,"low: (0, 3]"
29043,"low: (0, 3]"
29044,"normal: (3, 26]"
29045,"low: (0, 3]"
29046,"low: (0, 3]"
29047,"low: (0, 3]"
29048,"low: (0, 3]"
29049,"low: (0, 3]"
29050,"low: (0, 3]"
29051,"low: (0, 3]"
29052,"low: (0, 3]"
29053,"low: (0, 3]"
29054,"low: (0, 3]"
29055,"low: (0, 3]"
29056,"low: (0, 3]"
29057,"low: (0, 3]"
29058,"low: (0, 3]"
29059,"low: (0, 3]"
29060,"low: (0, 3]"
29061,"low: (0, 3]"
29062,"low: (0, 3]"
29063,"normal: (3, 26]"
29064,"low: (0, 3]"
29065,"low: (0, 3]"
29066,"normal: (3, 26]"
29067,"low: (0, 3]"
29068,"low: (0, 3]"
29069,"low: (0, 3]"
29070,"high: (26, 233]"
29071,"normal: (3, 26]"
29072,"low: (0, 3]"
29073,"low: (0, 3]"
29074,"low: (0, 3]"
29075,"low: (0, 3]"
29076,"low: (0, 3]"
29077,"low: (0, 3]"
29078,"high: (26, 233]"
29079,"low: (0, 3]"
29080,"low: (0, 3]"
29081,"low: (0, 3]"
29082,"low: (0, 3]"
29083,"low: (0, 3]"
29084,"normal: (3, 26]"
29085,"low: (0, 3]"
29086,"low: (0, 3]"
29087,"high: (26, 233]"
29088,"high: (26, 233]"
29089,"low: (0, 3]"
29090,"low: (0, 3]"
29091,"low: (0, 3]"
29092,"low: (0, 3]"
29093,"low: (0, 3]"
29094,"low: (0, 3]"
29095,"low: (0, 3]"
29096,"low: (0, 3]"
29097,"low: (0, 3]"
29098,"low: (0, 3]"
29099,"low: (0, 3]"
29100,"high: (26, 233]"
29101,"low: (0, 3]"
29102,"low: (0, 3]"
29103,"low: (0, 3]"
29104,"low: (0, 3]"
29105,"low: (0, 3]"
29106,"high: (26, 233]"
29107,"low: (0, 3]"
29108,"high: (26, 233]"
29109,"low: (0, 3]"
29110,"normal: (3, 26]"
29111,"low: (0, 3]"
29112,"low: (0, 3]"
29113,"low: (0, 3]"
29114,"normal: (3, 26]"
29115,"low: (0, 3]"
29116,"low: (0, 3]"
29117,"high: (26, 233]"
29118,"low: (0, 3]"
29119,"low: (0, 3]"
29120,"low: (0, 3]"
29121,"high: (26, 233]"
29122,"normal: (3, 26]"
29123,"low: (0, 3]"
29124,"low: (0, 3]"
29125,"low: (0, 3]"
29126,"low: (0, 3]"
29127,"high: (26, 233]"
29128,"low: (0, 3]"
29129,"low: (0, 3]"
29130,"low: (0, 3]"
29131,"low: (0, 3]"
29132,"low: (0, 3]"
29133,"normal: (3, 26]"
29134,"high: (26, 233]"
29135,"low: (0, 3]"
29136,"high: (26, 233]"
29137,"low: (0, 3]"
29138,"high: (26, 233]"
29139,"low: (0, 3]"
29140,"high: (26, 233]"
29141,"high: (26, 233]"
29142,"low: (0, 3]"
29143,"low: (0, 3]"
29144,"normal: (3, 26]"
29145,"normal: (3, 26]"
29146,"low: (0, 3]"
29147,"low: (0, 3]"
29148,"low: (0, 3]"
29149,"low: (0, 3]"
29150,"low: (0, 3]"
29151,"low: (0, 3]"
29152,"low: (0, 3]"
29153,"normal: (3, 26]"
29154,"low: (0, 3]"
29155,"low: (0, 3]"
29156,"low: (0, 3]"
29157,"normal: (3, 26]"
29158,"low: (0, 3]"
29159,"normal: (3, 26]"
29160,"low: (0, 3]"
29161,"low: (0, 3]"
29162,"low: (0, 3]"
29163,"high: (26, 233]"
29164,"low: (0, 3]"
29165,"high: (26, 233]"
29166,"low: (0, 3]"
29167,"low: (0, 3]"
29168,"low: (0, 3]"
29169,"normal: (3, 26]"
29170,"high: (26, 233]"
29171,"low: (0, 3]"
29172,"low: (0, 3]"
29173,"high: (26, 233]"
29174,"low: (0, 3]"
29175,"low: (0, 3]"
29176,"normal: (3, 26]"
29177,"low: (0, 3]"
29178,"low: (0, 3]"
29179,"high: (26, 233]"
29180,"normal: (3, 26]"
29181,"low: (0, 3]"
29182,"low: (0, 3]"
29183,"high: (26, 233]"
29184,"low: (0, 3]"
29185,"low: (0, 3]"
29186,"low: (0, 3]"
29187,"low: (0, 3]"
29188,"low: (0, 3]"
29189,"low: (0, 3]"
29190,"low: (0, 3]"
29191,"low: (0, 3]"
29192,"low: (0, 3]"
29193,"low: (0, 3]"
29194,"low: (0, 3]"
29195,"low: (0, 3]"
29196,"high: (26, 233]"
29197,"high: (26, 233]"
29198,"low: (0, 3]"
29199,"normal: (3, 26]"
29200,"low: (0, 3]"
29201,"low: (0, 3]"
29202,"low: (0, 3]"
29203,"low: (0, 3]"
29204,"low: (0, 3]"
29205,"high: (26, 233]"
29206,"normal: (3, 26]"
29207,"high: (26, 233]"
29208,"normal: (3, 26]"
29209,"high: (26, 233]"
29210,"low: (0, 3]"
29211,"low: (0, 3]"
29212,"low: (0, 3]"
29213,"low: (0, 3]"
29214,"low: (0, 3]"
29215,"low: (0, 3]"
29216,"high: (26, 233]"
29217,"low: (0, 3]"
29218,"low: (0, 3]"
29219,"low: (0, 3]"
