id,coordinates,longitude,latitude
49522,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
49524,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
49526,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49527,"[56.7861112, -4.1140518]",-4.1140518,56.7861112
49528,"[-80.0, 35.5]",-80.0,35.5
49529,"[31.9973662, -102.0779482]",-102.0779482,31.9973662
49530,"[30.2711286, -97.7436995]",-97.7436995,30.2711286
49533,"[29.9499323, -90.0701156]",-90.0701156,29.9499323
49534,"[32.3293809, -83.1137366]",-83.1137366,32.3293809
49535,"[27.9477595, -82.458444]",-82.458444,27.9477595
49536,"[29.9594334, -90.0649002]",-90.0649002,29.9594334
49537,"[55.9410791, -4.3178027]",-4.3178027,55.9410791
49539,"[33.1580933, -117.3505966]",-117.3505966,33.1580933
49540,"[6.4550575, 3.3941795]",3.3941795,6.4550575
49541,"[6.4550575, 3.3941795]",3.3941795,6.4550575
49542,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49543,"[-26.205, 28.049722]",28.049722,-26.205
49544,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49546,"[39.5261206, -119.8126581]",-119.8126581,39.5261206
49548,"[44.6419888, -63.5776609]",-63.5776609,44.6419888
49549,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
49551,"[44.6419888, -63.5776609]",-63.5776609,44.6419888
49552,"[-33.9103854, 151.1556908]",151.1556908,-33.9103854
49553,"[29.4246002, -98.4951405]",-98.4951405,29.4246002
49554,"[44.6419888, -63.5776609]",-63.5776609,44.6419888
49556,"[44.6419888, -63.5776609]",-63.5776609,44.6419888
49557,"[36.0625843, -94.1574328]",-94.1574328,36.0625843
49558,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
49560,"[44.6419888, -63.5776609]",-63.5776609,44.6419888
49562,"[38.6268039, -90.1994097]",-90.1994097,38.6268039
49563,"[33.928231499999995, -117.5612436]",-117.5612436,33.928231499999995
49566,"[64.6863136, 97.7453061]",97.7453061,64.6863136
49567,"[53.535411, -113.507996]",-113.507996,53.535411
49569,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49570,"[46.4837434, 24.127066777500794]",24.127066777500794,46.4837434
49571,"[53.5408764, -113.5045386]",-113.5045386,53.5408764
49572,"[52.4796992, -1.9026911]",-1.9026911,52.4796992
49574,"[35.1490215, -90.0516285]",-90.0516285,35.1490215
49575,"[-74.22473719, 39.75391204]",-74.22473719,39.75391204
49576,"[39.7392364, -104.9848623]",-104.9848623,39.7392364
49578,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
49580,"[31.778345, 35.2250786]",35.2250786,31.778345
49581,"[35.875259, -78.7751271]",-78.7751271,35.875259
49583,"[43.1700264, -107.5685348]",-107.5685348,43.1700264
49584,"[31.8160381, -99.5120986]",-99.5120986,31.8160381
49585,"[32.7762719, -96.7968559]",-96.7968559,32.7762719
49586,"[30.1979793, 71.4724978]",71.4724978,30.1979793
49587,"[36.1672559, -115.1485163]",-115.1485163,36.1672559
49588,"[30.2711286, -97.7436995]",-97.7436995,30.2711286
49589,"[42.317099, -83.0353434]",-83.0353434,42.317099
49590,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
49591,"[34.010929, -85.9989596]",-85.9989596,34.010929
49592,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49594,"[-100.983, 25.4333]",-100.983,25.4333
49595,"[42.1045345, -82.4221059]",-82.4221059,42.1045345
49596,"[58.5959044, 23.21964608602439]",23.21964608602439,58.5959044
49598,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
49599,"[35.2270869, -80.8431268]",-80.8431268,35.2270869
49601,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
49603,"[31.549333, -97.1466695]",-97.1466695,31.549333
49605,"[-41.5000831, 172.8344077]",172.8344077,-41.5000831
49606,"[40.8078786, -73.9454154]",-73.9454154,40.8078786
49607,"[40.9915716, 29.0270173]",29.0270173,40.9915716
49608,"[41.6500201, -72.7342163]",-72.7342163,41.6500201
49611,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49612,"[32.7762719, -96.7968559]",-96.7968559,32.7762719
49613,"[30.2711286, -97.7436995]",-97.7436995,30.2711286
49614,"[32.3723676, -95.6088495]",-95.6088495,32.3723676
49616,"[42.2625932, -71.8022934]",-71.8022934,42.2625932
49618,"[35.5848596, -80.8100724]",-80.8100724,35.5848596
49620,"[6.4550575, 3.3941795]",3.3941795,6.4550575
49622,"[18.1152958, -77.1598454610168]",-77.1598454610168,18.1152958
49623,"[52.5001698, 5.7480821]",5.7480821,52.5001698
49624,"[-86.1582, 39.7692]",-86.1582,39.7692
49625,"[32.7762719, -96.7968559]",-96.7968559,32.7762719
49626,"[39.4225192, -111.7143584]",-111.7143584,39.4225192
49627,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
49628,"[40.6501038, -73.9495823]",-73.9495823,40.6501038
49629,"[-80.60227441, 28.07952381]",-80.60227441,28.07952381
49631,"[45.022172, 4.3221548]",4.3221548,45.022172
49633,"[40.86675446938776, -73.92641753061224]",-73.92641753061224,40.86675446938776
49634,"[34.729847, -86.5859011]",-86.5859011,34.729847
49635,"[54.726288, 55.947727]",55.947727,54.726288
49636,"[48.84912335, 2.3453251499821075]",2.3453251499821075,48.84912335
49639,"[50.000678, -86.000977]",-86.000977,50.000678
49640,"[-28.8166236, 24.991639]",24.991639,-28.8166236
49644,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49645,"[41.0096334, 28.9651646]",28.9651646,41.0096334
49646,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49650,"[-12.0621065, -77.0365256]",-77.0365256,-12.0621065
49651,"[16.3471243, 47.8915271]",47.8915271,16.3471243
49652,"[40.5887558, -75.564283]",-75.564283,40.5887558
49653,"[40.5248319, -3.7715627754518115]",-3.7715627754518115,40.5248319
49657,"[6.4550575, 3.3941795]",3.3941795,6.4550575
49658,"[34.1483989, -118.3961877]",-118.3961877,34.1483989
49660,"[38.7251776, -105.6077167]",-105.6077167,38.7251776
49661,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
49663,"[32.7876012, -79.9402728]",-79.9402728,32.7876012
49664,"[48.2083537, 16.3725042]",16.3725042,48.2083537
49665,"[21.5810088, 39.1653612]",39.1653612,21.5810088
49667,"[-41.5000831, 172.8344077]",172.8344077,-41.5000831
49668,"[-28.8166236, 24.991639]",24.991639,-28.8166236
49670,"[45.4972159, -73.6103642]",-73.6103642,45.4972159
49671,"[35.5830311, -105.7700021]",-105.7700021,35.5830311
49673,"[29.7589382, -95.3676974]",-95.3676974,29.7589382
49675,"[34.1491579, -118.339991]",-118.339991,34.1491579
49676,"[36.1672559, -115.1485163]",-115.1485163,36.1672559
49677,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
49678,"[40.6501038, -73.9495823]",-73.9495823,40.6501038
49680,"[-26.5443222, 153.0507705]",153.0507705,-26.5443222
49684,"[26.2214141, 50.5031836]",50.5031836,26.2214141
49685,"[26.5256179, -80.0666026]",-80.0666026,26.5256179
49687,"[39.2908816, -76.610759]",-76.610759,39.2908816
49690,"[36.1672559, -115.1485163]",-115.1485163,36.1672559
49691,"[42.3315509, -83.0466403]",-83.0466403,42.3315509
49693,"[53.3497645, -6.2602732]",-6.2602732,53.3497645
49694,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
49695,"[34.0923014, -118.3692894]",-118.3692894,34.0923014
49700,"[49.46375255, -2.553575999840772]",-2.553575999840772,49.46375255
49703,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49705,"[44.4308975, -89.6884637]",-89.6884637,44.4308975
49708,"[-156.48305, 20.90302]",-156.48305,20.90302
49710,"[44.4450757, -68.9994788]",-68.9994788,44.4450757
49711,"[52.2326368, 21.0067376]",21.0067376,52.2326368
49714,"[41.5051613, -81.6934446]",-81.6934446,41.5051613
49719,"[52.61713175, -1.101328238691506]",-1.101328238691506,52.61713175
49720,"[55.9533456, -3.1883749]",-3.1883749,55.9533456
49721,"[49.601756, 2.871622078555881]",2.871622078555881,49.601756
49722,"[45.9896587, -94.6113288]",-94.6113288,45.9896587
49727,"[-110.683, 50.0333]",-110.683,50.0333
49728,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49729,"[42.4347571, -83.9849477]",-83.9849477,42.4347571
49730,"[28.5421109, -81.3790304]",-81.3790304,28.5421109
49731,"[6.7260155, 3.9996997]",3.9996997,6.7260155
49732,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
49734,"[40.7944504, -77.8616386]",-77.8616386,40.7944504
49736,"[35.2270869, -80.8431268]",-80.8431268,35.2270869
49737,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
49739,"[9.6000359, 7.9999721]",7.9999721,9.6000359
49741,"[40.0757384, -74.4041622]",-74.4041622,40.0757384
49743,"[44.4361414, 26.1027202]",26.1027202,44.4361414
49744,"[52.6361398, -1.1330789]",-1.1330789,52.6361398
49746,"[-8.18454128, 37.53562183]",-8.18454128,37.53562183
49747,"[38.4248945, -120.64352044780077]",-120.64352044780077,38.4248945
49750,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49754,"[52.5733189, -2.0355619]",-2.0355619,52.5733189
49756,"[51.7508742, -0.4815725]",-0.4815725,51.7508742
49757,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
49759,"[30.5871948, -84.5832619]",-84.5832619,30.5871948
49760,"[53.5120412, -2.2434612]",-2.2434612,53.5120412
49761,"[3.1516964, 101.6942371]",101.6942371,3.1516964
49762,"[44.6524142, -78.5911099]",-78.5911099,44.6524142
49763,"[45.5202471, -122.6741949]",-122.6741949,45.5202471
49764,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
49767,"[-1.2832533, 36.8172449]",36.8172449,-1.2832533
49770,"[31.8160381, -99.5120986]",-99.5120986,31.8160381
49771,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
49772,"[-73.95, 40.65]",-73.95,40.65
49773,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49774,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49775,"[32.0809263, -81.0911768]",-81.0911768,32.0809263
49776,"[45.1779597, 4.7873926]",4.7873926,45.1779597
49777,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
49780,"[40.6339929, -74.0145841]",-74.0145841,40.6339929
49781,"[27.6625535, -82.6930675574649]",-82.6930675574649,27.6625535
49782,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
49783,"[38.8462236, -77.3063733]",-77.3063733,38.8462236
49788,"[48.8566969, 2.3514616]",2.3514616,48.8566969
49789,"[38.8462236, -77.3063733]",-77.3063733,38.8462236
49790,"[27.7567667, -81.4639835]",-81.4639835,27.7567667
49791,"[38.6268039, -90.1994097]",-90.1994097,38.6268039
49792,"[26.77453275, 85.22548665441789]",85.22548665441789,26.77453275
49794,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
49799,"[30.4380832, -84.2809332]",-84.2809332,30.4380832
49801,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
49802,"[43.5897799, -65.6360717]",-65.6360717,43.5897799
49804,"[42.886027, -79.253311]",-79.253311,42.886027
49805,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49806,"[46.6524365, -111.7249799]",-111.7249799,46.6524365
49808,"[45.5202471, -122.6741949]",-122.6741949,45.5202471
49809,"[-27.4689682, 153.0234991]",153.0234991,-27.4689682
49811,"[0.3177137, 32.5813539]",32.5813539,0.3177137
49812,"[35.3540209, -120.3757163]",-120.3757163,35.3540209
49813,"[39.7683331, -86.1583502]",-86.1583502,39.7683331
49814,"[26.1223084, -80.1433786]",-80.1433786,26.1223084
49816,"[33.8347516, -117.911732]",-117.911732,33.8347516
49817,"[30.4380832, -84.2809332]",-84.2809332,30.4380832
49820,"[4.59808, -74.0760439]",-74.0760439,4.59808
49823,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49827,"[41.7962409, -71.5992372]",-71.5992372,41.7962409
49828,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49829,"[31.778345, 35.2250786]",35.2250786,31.778345
49830,"[36.8462923, -76.2929252]",-76.2929252,36.8462923
49832,"[27.7567667, -81.4639835]",-81.4639835,27.7567667
49834,"[53.633239, -113.628845]",-113.628845,53.633239
49835,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
49839,"[35.0457219, -85.3094883]",-85.3094883,35.0457219
49840,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
49842,"[24.4768783, 90.2932426]",90.2932426,24.4768783
49845,"[-25.999262, 28.125912]",28.125912,-25.999262
49846,"[36.1672559, -115.1485163]",-115.1485163,36.1672559
49847,"[47.6038321, -122.3300624]",-122.3300624,47.6038321
49848,"[38.951883, -92.3337366]",-92.3337366,38.951883
49849,"[46.9599823, 22.0541733]",22.0541733,46.9599823
49851,"[52.5170365, 13.3888599]",13.3888599,52.5170365
49852,"[49.3201693, -124.3111345]",-124.3111345,49.3201693
49853,"[40.9312099, -73.8987469]",-73.8987469,40.9312099
49854,"[27.9477595, -82.458444]",-82.458444,27.9477595
49856,"[33.6874388, -80.4363743]",-80.4363743,33.6874388
49859,"[31.0, 72.0]",72.0,31.0
49861,"[40.0757384, -74.4041622]",-74.4041622,40.0757384
49862,"[53.6466645, -1.7822482]",-1.7822482,53.6466645
49864,"[41.9216734, -93.3122705]",-93.3122705,41.9216734
49865,"[14.6550391, 121.062418]",121.062418,14.6550391
49866,"[1.4419683, 38.4313975]",38.4313975,1.4419683
49867,"[52.7954791, -0.5402402866174321]",-0.5402402866174321,52.7954791
49868,"[34.0980031, -118.3295232]",-118.3295232,34.0980031
49869,"[40.9699889, -77.7278831]",-77.7278831,40.9699889
49872,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49873,"[41.000028, 19.9999619]",19.9999619,41.000028
49875,"[24.8667795, 67.0311286]",67.0311286,24.8667795
49876,"[35.3437733, -77.8488701]",-77.8488701,35.3437733
49877,"[41.3828939, 2.1774322]",2.1774322,41.3828939
49878,"[9.6000359, 7.9999721]",7.9999721,9.6000359
49880,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49883,"[37.7884969, -122.3558473]",-122.3558473,37.7884969
49885,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49886,"[51.5423045, -0.1395604]",-0.1395604,51.5423045
49888,"[46.9599823, 22.0541733]",22.0541733,46.9599823
49889,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49891,"[32.7174209, -117.1627714]",-117.1627714,32.7174209
49893,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
49894,"[0.4324632, 32.479447]",32.479447,0.4324632
49895,"[37.5726028, -85.1551411]",-85.1551411,37.5726028
49896,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
49897,"[39.6181706, -75.0757308]",-75.0757308,39.6181706
49898,"[-115.149, 36.1675]",-115.149,36.1675
49901,"[34.0123846, 71.5787458]",71.5787458,34.0123846
49902,"[39.9527237, -75.1635262]",-75.1635262,39.9527237
49904,"[34.0463986, -118.448135]",-118.448135,34.0463986
49908,"[36.1672559, -115.1485163]",-115.1485163,36.1672559
49909,"[30.3308401, 71.247499]",71.247499,30.3308401
49912,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49913,"[43.321681, -72.03598]",-72.03598,43.321681
49914,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49915,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49918,"[-27.3376114, -55.8669492]",-55.8669492,-27.3376114
49921,"[33.3062223, -111.8413317]",-111.8413317,33.3062223
49923,"[32.2452686, 55.105172]",55.105172,32.2452686
49924,"[25.1446897, 67.1847767315734]",67.1847767315734,25.1446897
49925,"[6.6491832, -10.5593005]",-10.5593005,6.6491832
49927,"[34.0463986, -118.448135]",-118.448135,34.0463986
49928,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49930,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49931,"[50.481292, -108.2892248]",-108.2892248,50.481292
49932,"[39.9527237, -75.1635262]",-75.1635262,39.9527237
49936,"[48.8566969, 2.3514616]",2.3514616,48.8566969
49938,"[40.0796606, -89.4337288]",-89.4337288,40.0796606
49939,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49940,"[-25.2800459, -57.6343814]",-57.6343814,-25.2800459
49944,"[53.5120412, -2.2434612]",-2.2434612,53.5120412
49947,"[40.7433066, -74.0323752]",-74.0323752,40.7433066
49948,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49951,"[36.7095788, -81.9774878]",-81.9774878,36.7095788
49955,"[40.0757384, -74.4041622]",-74.4041622,40.0757384
49957,"[36.9666307, 37.4074178]",37.4074178,36.9666307
49959,"[53.388486400000005, -1.4663405333393822]",-1.4663405333393822,53.388486400000005
49961,"[43.8235163, -111.7870222]",-111.7870222,43.8235163
49962,"[40.6501038, -73.9495823]",-73.9495823,40.6501038
49963,"[31.8160381, -99.5120986]",-99.5120986,31.8160381
49964,"[6.4550575, 3.3941795]",3.3941795,6.4550575
49966,"[39.9348351, -75.0307264]",-75.0307264,39.9348351
49967,"[40.7896239, -73.9598939]",-73.9598939,40.7896239
49968,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
49969,"[47.3215806, 5.0414701]",5.0414701,47.3215806
49973,"[43.7283874, -79.34914879325001]",-79.34914879325001,43.7283874
49974,"[-10.3333333, -53.2]",-53.2,-10.3333333
49977,"[-73.79370574, 40.73410317]",-73.79370574,40.73410317
49979,"[56.7861112, -4.1140518]",-4.1140518,56.7861112
49980,"[34.2331373, -102.4107493]",-102.4107493,34.2331373
49981,"[41.7962409, -71.5992372]",-71.5992372,41.7962409
49983,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49984,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49985,"[45.6113382, 5.6322327]",5.6322327,45.6113382
49986,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
49987,"[42.802808, -83.0129874]",-83.0129874,42.802808
49988,"[38.2542376, -85.759407]",-85.759407,38.2542376
49989,"[52.865196, -7.9794599]",-7.9794599,52.865196
49990,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
49991,"[-23.5506507, -46.6333824]",-46.6333824,-23.5506507
49995,"[-1.3397668, -79.3666965]",-79.3666965,-1.3397668
49996,"[37.2698395, -81.2223195]",-81.2223195,37.2698395
49997,"[40.5508527, -105.0668085]",-105.0668085,40.5508527
49999,"[6.4550575, 3.3941795]",3.3941795,6.4550575
50000,"[40.9699889, -77.7278831]",-77.7278831,40.9699889
50002,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
50003,"[45.6306954, -122.6744557]",-122.6744557,45.6306954
50004,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
50005,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
50006,"[34.9475808, -85.7144155]",-85.7144155,34.9475808
50008,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
50009,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
50011,"[41.0096334, 28.9651646]",28.9651646,41.0096334
50012,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
50013,"[42.3315509, -83.0466403]",-83.0466403,42.3315509
50014,"[52.7954791, -0.5402402866174321]",-0.5402402866174321,52.7954791
50015,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
50016,"[47.3723941, 8.5423328]",8.5423328,47.3723941
50019,"[41.6500201, -72.7342163]",-72.7342163,41.6500201
50021,"[36.6467816, -92.4575198]",-92.4575198,36.6467816
50023,"[40.6501038, -73.9495823]",-73.9495823,40.6501038
50027,"[40.1136831, -80.2997849]",-80.2997849,40.1136831
50028,"[34.395342, -111.7632755]",-111.7632755,34.395342
50029,"[48.8566969, 2.3514616]",2.3514616,48.8566969
50030,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
50032,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
50033,"[45.5202471, -122.6741949]",-122.6741949,45.5202471
50037,"[47.3752671, -109.6387579]",-109.6387579,47.3752671
50038,"[39.2908816, -76.610759]",-76.610759,39.2908816
50039,"[17.43322155, 78.38361789752331]",78.38361789752331,17.43322155
50041,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
50044,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
50045,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
50047,"[41.000028, 19.9999619]",19.9999619,41.000028
50048,"[33.6874388, -80.4363743]",-80.4363743,33.6874388
50049,"[55.041152350000004, 9.810374515557207]",9.810374515557207,55.041152350000004
50050,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
50051,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
50052,"[32.3293809, -83.1137366]",-83.1137366,32.3293809
50053,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
50054,"[31.8160381, -99.5120986]",-99.5120986,31.8160381
50055,"[-121.8865, 37.3376]",-121.8865,37.3376
50056,"[-90.2879, 38.5745]",-90.2879,38.5745
50057,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
50058,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
50060,"[41.9689415, 19.3638283]",19.3638283,41.9689415
50061,"[1.5333554, 32.2166578]",32.2166578,1.5333554
50062,"[12.7503486, 122.7312101]",122.7312101,12.7503486
50063,"[40.3270127, -86.1746933]",-86.1746933,40.3270127
50064,"[40.7263224, -73.9864498]",-73.9864498,40.7263224
50065,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
50068,"[6.4550575, 3.3941795]",3.3941795,6.4550575
50070,"[8.7032493, 98.2536072]",98.2536072,8.7032493
50071,"[-0.2428667, -78.5099157]",-78.5099157,-0.2428667
50075,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
