bigram,freq
"('florida', 'tips')",1
"('sleep', 'day')",1
"('ar', 'middaymixxxx')",1
"('new', 'rnb')",1
"('rnb', 'hiphop')",1
"('hiphop', 'dancehall')",1
"('dancehall', 'afrobeats')",1
"('quaranotine', 'sleep')",1
"('feelin', 'day')",1
"('leftover', 'breakfast')",1
"('breakfast', 'scone')",1
"('acceptable', 'lunch')",1
"('lunch', 'right')",1
"('home', 'isolation')",1
"('isolation', 'taught')",1
"('miami', 'beach')",1
"('manilla', 'turns')",1
"('cr', 'preference')",1
"('turns', 'virus')",1
"('virus', 'tag')",1
"('fw', 'combat')",1
"('sanitizer', 'respect')",1
"('play', 'toys')",1
"('enoteain', 'everyday')",1
"('everyday', 'cr')",1
"('spot', 'semi')",1
"('data', 'family')",1
"('related', 'note')",1
"('note', 'wonder')",1
"('wonder', 'super')",1
"('super', 'amazing')",1
"('week', 'neon')",1
"('film', 'india')",1
"('stoicism', 'karansharma')",1
"('phone', 'email')",1
"('tarpon', 'style')",1
"('style', 'cape')",1
"('cape', 'coral')",1
"('coral', 'florida')",1
"('florida', 'https')",1
"('home', 'midst')",1
"('ht', 'ronrunsvold')",1
"('collectors', 'phone')",1
"('bill', 'collectors')",1
"('best', 'germain')",1
"('germain', 'ok')",1
"('ok', 'making')",1
"('attenotion', 'bill')",1
"('videos', 'friends')",1
"('ok', 'preference')",1
"('roof', 'ok')",1
"('easy', 'enjoy')",1
"('fishing', 'tarpon')",1
"('blooper', 'sorry')",1
"('pleasu', 'kate')",1
"('watch', 'man')",1
"('quaranotine', 'onlyfans')",1
"('new', 'hit')",1
"('song', 'covid ')",1
"('covid ', 'perfect')",1
"('perfect', 'abba')",1
"('abba', 'preference')",1
"('preference', 'epic')",1
"('weirdest', 'cinco')",1
"('superstars', 'thanks')",1
"('east', 'superstars')",1
"('south', 'east')",1
"('latest', 'south')",1
"('ac', 'trooper')",1
"('enjoy', 'blooper')",1
"('lake', 'cardina')",1
"('cardina', 'heights')",1
"('heights', 'city')",1
"('city', 'como')",1
"('chose', 'react')",1
"('como', 'coronavirus')",1
"('fine', 'fuck')",1
"('private', 'page')",1
"('page', 'baby')",1
"('baby', 'spend')",1
"('version', 'change')",1
"('preference', 'damn')",1
"('damn', 'memes')",1
"('hand', 'chill')",1
"('thru', 'troll')",1
"('little', 'lake')",1
"('much', 'anyone')",1
"('anyone', 'mad')",1
"('mad', 'live')",1
"('fine', 'ass')",1
"('ass', 'mireya')",1
"('mireya', 'hey')",1
"('hey', 'amazon')",1
"('wanot', 'film')",1
"('strays', 'food')",1
"('food', 'amidst')",1
"('lockdown', 'tryin')",1
"('due', 'viual')",1
"('viual', 'esl')",1
"('esl', 'teacher')",1
"('professional', 'engaging')",1
"('land', 'confusion')",1
"('honot', 'oh')",1
"('unotil', 'order')",1
"('pe', 'midst')",1
"('ht', 'karansharma')",1
"('bed', 'quaranotina')",1
"('quaranotina', 'colada')",1
"('cocktail', 'pinacolada')",1
"('tired', 'sleep')",1
"('slow', 'tendency')",1
"('tendency', 'resist')",1
"('resist', 'change')",1
"('pace', 'bame')",1
"('bame', 'pa')",1
"('pa', 'cressida')",1
"('thank', 'brave')",1
"('pepfar', 'associate')",1
"('preference', 'bed')",1
"('http', 'school')",1
"('xlvii', 'work')",1
"('school', 'reopens')",1
"('manager', 'bittersweet')",1
"('small', 'tank')",1
"('divorce', 'wait')",1
"('evenot', 'manager')",1
"('time', 'ne')",1
"('currenot', 'time')",1
"('everyone', 'currenot')",1
"('women', 'fronotlines')",1
"('pa', 'divorce')",1
"('birx', 'pepfar')",1
"('associate', 'fear')",1
"('spotlight', 'land')",1
"('feel', 'song')",1
"('whilst', 'wait')",1
"('wait', ' th')",1
"(' th', 'meal')",1
"('meal', 'day')",1
"('allo', 'horror')",1
"('crash', 'feel')",1
"('show', 'fans')",1
"('days', 'cone')",1
"('cone', 'visit')",1
"('visit', 'kind')",1
"('kind', 'gym')",1
"('send', 'adele')",1
"('hard', 'sushi')",1
"('fear', 'monger')",1
"('torn', 'house')",1
"('monger', 'suppos')",1
"('suppos', 'fraudulenot')",1
"('fraudulenot', 'clandestine')",1
"('clandestine', 'operations')",1
"('change', 'astoria')",1
"('york', 'torn')",1
"('house', 'kombucha')",1
"('kombucha', 'supply')",1
"('green', 'smoothies')",1
"('laughs', 'recover')",1
"('recover', 'food')",1
"('food', 'priority')",1
"('priority', 'number')",1
"('obvious', 'microwaves')",1
"('troll', 'honot')",1
"('lifestyle', 'relate')",1
"('feature', 'days')",1
"('great', 'feature')",1
"('video', 'player')",1
"('knew', 'plan')",1
"('committee', 'hearing')",1
"('little', 'paddington')",1
"('su', 'preference')",1
"('sta', 'playing')",1
"('dare', 'way')",1
"('appropriations', 'committee')",1
"('senate', 'appropriations')",1
"('mo', 'senate')",1
"('paddington', 'bear')",1
"('porch', 'drinks')",1
"('ready', 'bling')",1
"('quaranotine', 'grab')",1
"('fave', 'bling')",1
"('bling', 'outfit')",1
"('outfit', 'shine')",1
"('shine', 'sun')",1
"('check', 'jeans')",1
"('nikita', 'sales')",1
"('sales', 'climax')",1
"('climax', 'plan')",1
"('role', 'https')",1
"('little', 'role')",1
"('uh', 'leee')",1
"('amp', 'suppo')",1
"('morning', 'sainot')",1
"('spos', 'play')",1
"('sainot', 'petersburg')",1
"('petersburg', 'florida')",1
"('great', 'chat')",1
"('gould', 'talk')",1
"('talk', 'parenots')",1
"('emotional', 'well')",1
"('nothing', 'enotire')",1
"('pay', 'tribute')",1
"('watch', 'spos')",1
"('medical', 'staff')",1
"('show', 'ice')",1
"('cream', 'rich')",1
"('rich', 'covid')",1
"('poor', 'week')",1
"('enotire', 'morning')",1
"('lunchtime', 'nothing')",1
"('leee', 'girls')",1
"('mofo', 'merrill')",1
"('night', 'looks')",1
"('everyone', 'weeks')",1
"('miss', 'world')",1
"('beat', 'mofo')",1
"('tea', 'preference')",1
"('uncle', 'ans')",1
"('passover', 'prayer')",1
"('prayer', 'rabbi')",1
"('rabbi', 'levi')",1
"('levi', 'yitzchak')",1
"('yitzchak', 'berditchev')",1
"('music', 'favorites')",1
"('new', 'leader')",1
"('song', 'delete')",1
"('episode', 'talk')",1
"('unseen', 'movies')",1
"('great', 'casts')",1
"('bad', 'movies')",1
"('delete', 'tmr')",1
"('fam', 'gna')",1
"('preference', 'difference')",1
"('gna', 'coas')",1
"('calcium', 'right')",1
"('masks', 'question')",1
"('tmr', 'preference')",1
"('difference', 'day')",1
"('day', 'monday')",1
"('expired', 'thing')",1
"('thank', 'smiles')",1
"('life', 'thank')",1
"('man', 'fuck')",1
"('quaranotine', 'man')",1
"('monday', 'coffee')",1
"('laaaaaazyness', 'day')",1
"('quaranotine', 'laaaaaazyness')",1
"('alka', 'sel')",1
"('sel', 'house')",1
"('house', 'varun')",1
"('varun', 'amp')",1
"('sc', 'duck')",1
"('duck', 'quack')",1
"('quack', 'dawn')",1
"('dawn', 'episode')",1
"('episode', 'fun')",1
"('fun', 'episode')",1
"('share', 'netflix')",1
"('good', 'look')",1
"('look', 'safety')",1
"('surgery', 'patienots')",1
"('good', 'soul')",1
"('soul', 'share')",1
"('netflix', 'acct')",1
"('acct', 'whole')",1
"('whole', 'fam')",1
"('fam', 'netflix')",1
"('netflix', 'stas')",1
"('public', 'work')",1
"('photo', 'essay')",1
"('isolation', 'privilege')",1
"('keychain', 'charms')",1
"('youtube', 'miss')",1
"('peek', 'bc')",1
"('chiropractor', 'lil')",1
"('miss', 'chiropractor')",1
"('happy', 'momenots')",1
"('stan', 'nothing')",1
"('spotify', 'house')",1
"('house', 'baking')",1
"('reality', 'laduree')",1
"('videos', 'youtube')",1
"('style', 'keychain')",1
"('chiropractic', 'videos')",1
"('marr', 'binge')",1
"('house', 'feel')",1
"('pack', 'monday')",1
"('buying', 'pack')",1
"('someone', 'buying')",1
"('laduree', 'style')",1
"('home', 'lifestyle')",1
"('co', 'huff')",1
"('health', 'stoicism')",1
"('block', 'jungkook')",1
"('chill', 'mermay')",1
"('mermay', 'wq')",1
"('wq', 'sick')",1
"(' am', 'club')",1
"('fashion', 'brand')",1
"('generation', 'water')",1
"('water', 'creative')",1
"('creative', 'quest')",1
"('quest', 'enotry')",1
"('enotry', 'indrakshi')",1
"('indrakshi', 'banerjee')",1
"('banerjee', 'class')",1
"('class', 'fro')",1
"('brand', 'block')",1
"('newest', 'fashion')",1
"('main', 'income')",1
"('personal', 'thoughts')",1
"('orches', 'jungkook')",1
"('everyone', 'wish')",1
"('wish', 'depop')",1
"('depop', 'sales')",1
"('income', 'rn')",1
"('rn', 'vishal')",1
"('wear', 'days')",1
"('eggs', 'bubbas')",1
"('bubbas', 'tiktokers')",1
"('ready', 'midst')",1
"('ht', 'paula')",1
"('th', 'morning')",1
"('slept', 'clothing')",1
"('fro', 'pays')",1
"('golden', 'rule')",1
"('okay', 'mine')",1
"('excited', 'effects')",1
"('house', 'coronavirus')",1
"('burritos', 'dinner')",1
"('halt', 'spread')",1
"('ready', 'training')",1
"('fajita', 'burritos')",1
"('training', 'people')",1
"('veggie', 'fajita')",1
"('porait', 'online')",1
"('online', 'amusemenot')",1
"('mean', 'veggie')",1
"('amusemenot', 'jungkook')",1
"('everyone', 'busting')",1
"('doen', 'mean')",1
"('mine', 'meat')",1
"('meat', 'zachs')",1
"('solution', 'track')",1
"('time', 'yale')",1
"('course', 'science')",1
"('track', 'areas')",1
"('areas', 'technology')",1
"('technology', 'company')",1
"('yale', 'university')",1
"('outside', 'comfo')",1
"('begin', 'change')",1
"('change', 'grow')",1
"('grow', 'transform')",1
"('transform', 'rob')",1
"('zachs', 'veggie')",1
"('rob', 'kyle')",1
"('walker', 'cenotre')",1
"('beat', 'making')",1
"('scrutiny', 'fanotasy')",1
"('curse', 'trm')",1
"('trm', 'mood')",1
"('mood', 'people')",1
"('maini', ' st')",1
"('veggie', 'practicing')",1
"('rule', 'soap')",1
"('proud', 'papa')",1
"('liam', 'time')",1
"('idiot', 'people')",1
"('argue', 'idiot')",1
"('preference', 'quara')",1
"('inoternet', 'photo')",1
"('photo', 'dagma')",1
"('dagma', 'photo')",1
"('al', 'hello')",1
"('happy', 'liam')",1
"('tell', 'difference')",1
"('day', 'myhero')",1
"('damn', 'day')",1
"('kuwaiti', 'citizens')",1
"('stick', 'become')",1
"('job', 'stick')",1
"('pick', 'job')",1
"('able', 'tell')",1
"('difference', 'preference')",1
"('luxurious', 'world')",1
"('unsigned', 'aist')",1
"('justforfan', 'menotal')",1
"('challenges', 'goals')",1
"('goals', 'speed')",1
"('safe', 'find')",1
"('coronata', 'jungkook')",1
"('good', 'music')",1
"('whole', 'plot')",1
"('plot', 'monday')",1
"('warbler', 'setophaga')",1
"('setophaga', 'coronata')",1
"('preference', 'yah')",1
"('simple', 'stuff')",1
"('gps', 'broken')",1
"('love', 'sure')",1
"('full', 'house')",1
"('isopin', 'video')",1
"('dadlani', 'learning')",1
"('curve', 'preference')",1
"('mean', 'aussie')",1
"('aussie', 'gps')",1
"('pleasures', 'cheer')",1
"('liliac', 'yep')",1
"('love', 'liliac')",1
"('spotlight', 'somebody')",1
"('conferenc', 'favorite')",1
"('video', 'conferenc')",1
"('key', 'poinots')",1
"('occasional', 'video')",1
"('poinots', 'simple')",1
"('tv', 'kids')",1
"('everything', 'everyone')",1
"('yesterday', 'day')",1
"('ple', 'cumm')",1
"('respect', 'preference')",1
"('cumm', 'amp')",1
"('amp', 'san')",1
"('diego', 'stop')",1
"('episodes', 'tv')",1
"('selfie', 'miss')",1
"('safe', 'stayhome')",1
"('stayhome', 'wow')",1
"('mad', 'respect')",1
"('masterclass', 'mad')",1
"('masterchef', 'cooking')",1
"('days', 'masterchef')",1
"('full', 'quaranotine')",1
"('please', 'zoom')",1
"('zoom', 'episodes')",1
"('papa', 'loving')",1
"('receive', 'salam')",1
"('warm', 'send')",1
"('send', 'cheers')",1
"('tengok', 'quaranotime')",1
"('discuss', 'buy')",1
"('love', 'richiieee')",1
"('richiieee', 'jb')",1
"('writi', 'making')",1
"('letters', 'family')",1
"('ready', 'tomorrow')",1
"('tomorrow', 'home')",1
"('japan', 'alan')",1
"('assam', 'hospital')",1
"('covid', 'fighters')",1
"('novel', 'write')",1
"('earn', 'brownie')",1
"('everyone', 'paulson')",1
"('paulson', 'giovanna')",1
"('friends', 'lion')",1
"('lion', 'sushi')",1
"('sushi', 'psa')",1
"('brownie', 'poinots')",1
"('statewide', 'please')",1
"('sight', 'covid')",1
"('discover', 'outbreak')",1
"('dose', 'sunlight')",1
"('conotinue', 'till')",1
"('pandemic', 'conotinue')",1
"('sunlight', 'amp')",1
"('great', 'sight')",1
"('write', 'letters')",1
"('blog', 'novel')",1
"('treats', 'everyone')",1
"('yogu', 'collagen')",1
"('collagen', 'protein')",1
"('protein', 'grass')",1
"('everyone', 'diy')",1
"('grass', 'fed')",1
"('fed', 'whey')",1
"('whey', 'protein')",1
"('https', 'proud')",1
"('proud', 'mom')",1
"('mom', 'treats')",1
"('family', 'member')",1
"('non', 'fat')",1
"('member', 'risking')",1
"('life', 'protect')",1
"('hotel', 'stuck')",1
"('stuck', 'let')",1
"('relate', 'notyourwaifu')",1
"('little', 'game')",1
"('com', 'animate')",1
"('greek', 'yogu')",1
"('plain', 'non')",1
"('journal', 'blog')",1
"('diy', 'home')",1
"(' s', 'video')",1
"('sta', 'journal')",1
"('suppo', 'times')",1
"('breathe', 'suppo')",1
"('signs', 'everyone')",1
"('home', 'signs')",1
"('breakfast', 'plain')",1
"('horny', 'times')",1
"('peak', 'boredom')",1
"('boredom', 'house')",1
"('die', 'swear')",1
"('swear', 'soda')",1
"('porch', 'breakfast')",1
"('everyone', 'ed')",1
"('bad', 'mj')",1
"('mj', 'forever')",1
"('little', 'enoteainmenot')",1
"('csufootball', 'rib')",1
"('hope', 'snakeeyes')",1
"('sam', 'wanot')",1
"('wanot', 'pair')",1
"('wildchild', 'coachbwhiterams')",1
"('croft', 'vibes')",1
"('lara', 'croft')",1
"('pair', 'jeans')",1
"('jeans', 'anything')",1
"('mom', 'khaane')",1
"('khaane', 'mein')",1
"('biggest', 'hea')",1
"('bra', 'yes')",1
"('actual', 'yaaasquatch')",1
"('hearing', 'boy')",1
"('boy', 'sing')",1
"('word', 'senot')",1
"('senot', 'cenotres')",1
"('doctors', 'others')",1
"('yaaasquatch', 'preference')",1
"('preference', 'marq')",1
"('marq', 'cracker')",1
"('barrel', 'easy')",1
"('easy', 'nothing')",1
"('little', 'works')",1
"('personal', 'tips')",1
"('youtube', 'example')",1
"('much', 'everyone')",1
"('kskskkd', 'yesss')",1
"('nothing', 'lucifers')",1
"('easy', 'prey')",1
"('useful', 'idiots')",1
"('quaranotine', 'sweater')",1
"('yesss', 'preference')",1
"('wallpaper', 'kskskkd')",1
"('new', 'wallpaper')",1
"('idiots', 'preference')",1
"('facilities', 'cases')",1
"('tara', 'book')",1
"('adveise', 'non')",1
"('book', 'yay')",1
"('yay', 'thanks')",1
"('less', 'time')",1
"('work', 'tan')",1
"('tropical', 'sunless')",1
"('sunless', 'tanner')",1
"('tanner', 'coco')",1
"('coco', 'glow')",1
"('glow', 'light')",1
"('light', 'medium')",1
"('medium', ' pm')",1
"('preference', 'darkness')",1
"('jack', 'day')",1
"('man', 'jit')",1
"('jit', 'funny')",1
"('mad', 'mine')",1
"('mine', 'leasttabby')",1
"('leasttabby', 'knows')",1
"('gorgeous', 'yoga')",1
"('shot', 'sheriff')",1
"('somebody', 'shot')",1
"('ei', 'somebody')",1
"('ok', 'ei')",1
"('brother', 'please')",1
"('sayin', 'preference')",1
"('good', 'whatever')",1
"('wish', 'ya')",1
"('uk', 'eating')",1
"('many', 'years')",1
"('years', 'expes')",1
"('eat', 'affect')",1
"('jus', 'sayin')",1
"('watch', 'jus')",1
"('follow', 'kate')",1
"('breathe', 'spring')",1
"('window', 'breathe')",1
"('tho', 'anyone')",1
"('wanot', 'girl')",1
"('girl', 'needs')",1
"('needs', 'reruns')",1
"('reruns', 'quaranotine')",1
"('youtube', 'today')",1
"('thank', 'follow')",1
"('conces', 'preference')",1
"('preference', 'cross')",1
"('nice', 'ny')",1
"('live', 'total')",1
"('bob', 'marley')",1
"('music', 'bob')",1
"('rules', 'music')",1
"('champ', 'thank')",1
"('affect', 'sho')",1
"('sho', 'simple')",1
"('simple', 'video')",1
"('gt', 'thank')",1
"('bio', 'hazard')",1
"('share', 'guys')",1
"('anusi', 'wanot')",1
"('year', 'anusi')",1
"('dark', 'shi')",1
"('shi', 'cool')",1
"('cool', 'glows')",1
"('outbreak', 'virus')",1
"('sign', 'link')",1
"('super', 'bright')",1
"('bright', 'notavirus')",1
"('guaranoteed', 'baby')",1
"('baby', 'boom')",1
"('boom', 'lot')",1
"('lot', 'babies')",1
"('things', 'sign')",1
"('coronavirus', 'bio')",1
"('channel', 'click')",1
"('suppo', 'subscribe')",1
"('video', 'wherein')",1
"('explain', 'impact')",1
"('impact', 'covid')",1
"('covid', 'economy')",1
"('hope', 'suppo')",1
"('economy', 'help')",1
"('access', 'preference')",1
"('coronaviru', 'cuddle')",1
"('results', 'coronavirus')",1
"('cuddle', 'book')",1
"('book', 'captive')",1
"('captive', 'virgin')",1
"('possession', 'jackboy')",1
"('jackboy', 'kodak')",1
"('bio', 'access')",1
"('sleep', 'people')",1
"('wellness', 'videos')",1
"('kit', 'wellness')",1
"('confess', 'momenot')",1
"('momenot', 'afraid')",1
"('afraid', 'fit')",1
"('fit', 'anymore')",1
"('test', 'emergency')",1
"('emergency', 'siren')",1
"('tue', 'monoth')",1
"('wore', 'jeans')",1
"('real', 'preference')",1
"('arm', 'length')",1
"('length', 'god')",1
"('side', 'check')",1
"('great', 'resources')",1
"('effective', 'cyber')",1
"('therapy', 'situation')",1
"('premier', 'thank')",1
"('pay', 'tory')",1
"('tory', 'tory')",1
"('tory', 'iz')",1
"('iz', 'wan')",1
"('defense', 'strategies')",1
"('head', 'quaranotine')",1
"('little', 'poets')",1
"('job', 'jungkook')",1
"('everyone', 'key')",1
"('key', 'learnings')",1
"('new', 'discovery')",1
"('preference', 'football')",1
"('session', 'bittersweet')",1
"('biological', 'warfare')",1
"('warfare', 'yesterday')",1
"('serbian', 'fuck')",1
"('fuck', 'croatian')",1
"('croatian', 'guy')",1
"('rob', 'bitch')",1
"('bitch', 'blue')",1
"('bottle', 'coffee')",1
"('coffee', 'blue')",1
"('bottle', 'spos')",1
"('spos', 'day')",1
"('last', 'snacks')",1
"('bread', 'setup')",1
"('theory', 'coronavirus')",1
"('dnif', 'konnect')",1
"('home', 'prinot')",1
"('available', 'inprnot')",1
"('inprnot', 'shop')",1
"('covid', 'warriors')",1
"('blog', 'covid')",1
"('health', 'tip')",1
"('tip', 'drink')",1
"('drink', 'sugar')",1
"('sugar', 'calories')",1
"('soft', 'drinks')",1
"('xlvii', 'things')",1
"('soda', 'lot')",1
"('lot', 'calories')",1
"('good', 'right')",1
"('hav', 'preference')",1
"('preference', 'perfect')",1
"('perfect', 'recipe')",1
"('recipe', 'smile')",1
"('smile', 'cookies')",1
"('dec', 'someone')",1
"('quaranotine', 'summer')",1
"('love', 'crush')",1
"('extra', 'preference')",1
"('thank', 'robin')",1
"('robin', 'easter')",1
"('waitin', 'pull')",1
"('pull', 'pay')",1
"('show', 'tiktok')",1
"('tiktok', 'snopes')",1
"('love', 'mathematics')",1
"('impose', 'mobilize')",1
"('mobilize', 'post')",1
"('post', 'pic')",1
"('pic', 'flex')",1
"('flex', 'yeah')",1
"('yeah', 'pick')",1
"('pick', 'austin')",1
"('austin', 'tx')",1
"('crush', 'love')",1
"('mathematics', 'sec')",1
"('sir', 'sorry')",1
"('clock', 'quaranotine')",1
"('small', 'garden')",1
"('strength', 'precision')",1
"('precision', 'speed')",1
"('speed', 'endurance')",1
"('endurance', 'somebody')",1
"('bag', 'beer')",1
"('beer', 'clock')",1
"('quaranotine', 'ranch')",1
"('sec', 'preference')",1
"('studio', 'good')",1
"('find', 'thank')",1
"('fu', 'shades')",1
"('wednesday', 'quaranotine')",1
"('house', 'sorry')",1
"('sir', 'lizzie')",1
"('bread', 'muffins')",1
"('pain', 'meter')",1
"('real', 'people')",1
"('menotal', 'model')",1
"('match', 'menotal')",1
"('data', 'informa')",1
"('informa', 'retweet')",1
"('police', 'lock')",1
"('matter', 'match')",1
"('words', 'matter')",1
"('vs', 'words')",1
"('lock', 'pain')",1
"('lockdown', 'moon')",1
"('angie', 'pretty')",1
"('accurate', 'represenotation')",1
"('represenotation', 'preference')",1
"('self', 'acknowledgemenot')",1
"('enotire', 'career')",1
"('winner', 'alan')",1
"('dinner', 'wonderful')",1
"('stuff', 'waltham')",1
"('nice', 'photos')",1
"('thread', 'wednesday')",1
"('wednesday', 'mood')",1
"('mood', 'dinner')",1
"('gioielli', 'hey')",1
"('watch', 'accurate')",1
"('accurate', 'data')",1
"('data', 'tell')",1
"('moon', 'brillianot')",1
"('lot', 'world')",1
"('chocolate', 'banana')",1
"('wear', 'tastes')",1
"('night', 'warriors')",1
"('kindness', 'canals')",1
"('creativity', 'kindness')",1
"('room', 'women')",1
"('coronavirus', 'creativity')",1
"('lines', 'sale')",1
"('availability', 'quaranotine')",1
"('quaranotine', 'fap')",1
"('fap', 'challange')",1
"('challange', 'scissor')",1
"('scissor', 'stone')",1
"('stone', 'paper')",1
"('paper', 'loose')",1
"('loose', 'fap')",1
"('possible', 'today')",1
"('rat', 'kim')",1
"('mole', 'rat')",1
"('naked', 'mole')",1
"('idk', 'feel')",1
"('backyard', 'idk')",1
"('look', 'living')",1
"('master', 'preference')",1
"('washington', 'eddie')",1
"(' nd', ' rd')",1
"(' rd', 'time')",1
"('time', 'huh')",1
"('huh', 'preference')",1
"('store', 'rapheal')",1
"('rapheal', 'niqqa')",1
"('preference', 'posting')",1
"('offer', 'hope')",1
